51342172939,aaf,51,126
51342179766,ddb,246,99
51342215001,ggc,212,325
51342220756,abg,101,311
51342251449,egg,99,148
51342263227,gag,201,239
51342266865,gec,209,170
51342278072,egf,27,85
51342310920,edg,114,145
51342328945,dfa,209,103
51342353544,bcg,143,180
51342357587,fge,280,25
51342359639,abd,254,187
51342370240,daa,45,77
51342372731,dbb,115,107
51342414023,bge,72,20
51342417177,bbf,146,227
51342421062,bac,221,173
51342451086,adg,293,7
51342464012,dga,88,147
51342473590,faa,209,102
51342474956,fae,253,182
51342484086,gfb,239,238
51342500020,ddf,246,246
51342500627,cee,123,208
51342515010,gcf,251,140
51342521204,ceb,286,7
51342545526,fgg,27,7
51342552133,bce,117,62
51342556526,edb,253,77
51342560118,fac,151,178
51342569817,bfc,116,237
51342576382,adc,22,153
51342580109,eag,26,113
51342583238,fbg,111,43
51342634401,bcf,95,369
51342639252,gea,181,80
51342646555,eef,114,74
51342655322,aec,69,264
51342670093,cbg,101,61
51342678968,edd,28,177
51342692962,dac,37,315
51342693815,gbf,43,41
51342698405,ddg,292,140
51342702278,fcg,16,89
51342703678,gae,40,12
51342747793,aeb,142,34
51342756136,gag,23,270
51342766409,bef,166,15
51342776995,geg,61,168
51342800531,dda,264,42
51342801353,fcb,38,225
51342821835,cba,215,296
51342835144,ecb,273,202
51342839588,fef,123,165
51342843781,cbb,92,114
51342845556,ada,224,34
51342849263,efc,176,192
51342882849,eed,157,31
51342893662,efe,257,65
51342903419,gcf,17,162
51342904342,gag,299,216
51342907478,bgc,178,95
51342922436,bga,150,41
51342937299,gab,117,16
51342942183,abg,61,286
51342959253,dde,139,290
51342995959,bgf,170,22
51343018217,gff,262,141
51343028007,abe,114,171
51343029068,fgd,252,261
51343055434,bea,57,191
51343063873,gaa,106,153
51343079829,aad,37,172
51343096315,deb,75,144
51343106168,ead,211,240
51343118286,agb,156,85
51343126192,ade,79,242
51343139772,cgf,19,93
51343141494,ffc,95,112
51343142470,baa,271,160
51343143238,eeb,123,149
51343152849,eff,85,127
51343174646,gee,261,186
51343186202,acg,292,331
51343207856,ega,222,115
51343224583,cdg,69,15
51343239599,gbe,199,233
51343270442,aff,121,136
51343276471,ffb,297,33
51343280029,bfe,46,32
51343287555,dba,88,277
51343297305,baf,171,72
51343307838,fec,37,142
51343319621,ecf,115,71
51343401830,aaf,274,137
51343406231,dee,190,140
51343439623,fac,82,144
51343442758,gcd,266,51
51343450305,cgb,249,127
51343465053,ffa,285,163
51343488341,gbb,49,24
51343495361,eaa,272,132
51343520899,dfa,124,82
51343531494,dcd,277,251
51343547796,dae,255,72
51343561112,fae,14,202
51343583713,edf,211,163
51343584915,gac,123,276
51343624929,aea,283,74
51343681254,aef,159,25
51343682096,gcb,129,56
51343688051,adf,285,173
51343689697,ced,223,140
51343690905,gfa,293,199
51343694774,add,116,117
51343698287,acb,86,30
51343712743,dbe,261,231
51343727912,fbf,185,89
51343779675,bbe,166,5
51343797596,fdf,107,101
51343812021,efg,64,195
51343815496,eac,11,475
51343823336,gcg,277,107
51343827008,bca,85,128
51343827673,deg,187,48
51343840995,ecd,52,216
51343843345,gfd,216,98
51343849336,ecg,150,183
51343858591,fca,34,109
51343871666,dcc,2,110
51343874086,bcb,104,64
51343892569,deb,123,118
51343894321,cgc,194,29
51343900895,gca,255,311
51343935746,fcd,204,228
51343941285,acd,102,259
51343956262,dfb,170,169
51343957340,cgd,82,165
51343962267,geb,40,202
51344004663,cce,90,191
51344018527,edc,6,112
51344045889,dde,80,234
51344047386,bec,119,406
51344053562,efa,27,127
51344122387,fdg,198,94
51344139543,eca,84,54
51344140327,dcg,125,240
51344160433,cdd,245,12
51344164623,abc,135,181
51344166769,gdc,71,82
51344174422,cdc,96,186
51344189155,gcc,64,5
51344192939,bbg,188,232
51344194799,ege,239,97
51344212112,ddd,85,340
51344214509,eeg,27,33
51344215331,beg,288,87
51344224030,ecd,207,233
51344227771,gef,42,237
51344246044,ecg,214,170
51344259971,gdf,70,172
51344261350,dfd,232,65
51344265403,bff,90,109
51344280688,cgg,96,80
51344317339,fgc,160,306
51344375504,gba,50,60
51344381573,bgb,166,270
51344420235,cff,36,263
51344483354,feb,103,62
51344490012,bcd,127,10
51344507593,cga,9,117
51344516205,eff,232,142
51344529123,ceb,213,6
51344567413,ebd,148,150
51344568391,dae,265,66
51344594202,gdg,299,65
51344606631,afe,216,231
51344614118,edg,69,133
51344624845,adg,164,5
51344642870,cae,70,354
51344648604,aba,43,213
51344667432,eeb,30,163
51344669837,fgf,121,65
51344681446,agd,89,51
51344699255,bgf,195,22
51344714270,bag,156,155
51344723392,cbf,260,303
51344723591,efc,177,188
51344734614,ace,252,59
51344738553,agg,87,67
51344746134,eda,140,404
51344761995,ccg,175,191
51344765460,cbd,86,35
51344769640,cca,186,238
51344772166,bfg,116,203
51344775078,gag,128,203
51344779345,ecc,257,257
51344794852,dff,283,110
51344801110,bbb,205,110
51344804178,caf,49,71
51344810451,efb,39,105
51344819639,ffg,222,148
51344819748,ebb,238,177
51344823759,dgf,243,273
51344828726,bcd,203,8
51344829552,eba,237,160
51344836911,abg,156,328
51344842862,fbe,268,211
51344853253,fgb,5,10
51344859564,bba,224,85
51344874612,aag,161,130
51344875947,dbg,12,53
51344904097,eae,193,86
51344913199,fge,28,21
51344933338,acf,271,135
51344933867,afg,32,133
51344943875,def,66,215
51344953266,bgd,174,237
51344960334,gac,95,242
51344962536,bcc,17,83
51344962932,aad,272,190
51344964282,cbe,217,152
51344993600,cdc,24,171
51345008899,cef,115,293
51345009455,caa,285,30
51345019658,fcg,20,86
51345020726,ceb,122,5
51345026316,gbd,257,29
51345030877,ggd,18,233
51345047849,cca,108,223
51345060077,cbf,102,269
51345103176,fad,151,54
51345117788,dbb,197,90
51345121027,fec,40,166
51345133938,efa,217,128
51345137699,dfe,292,114
51345158634,abf,158,90
51345166285,gad,141,221
51345169977,gbf,41,46
51345200131,fga,15,73
51345200469,bfc,101,194
51345218943,cge,278,12
51345229066,dgd,224,48
51345256109,aff,251,145
51345270963,fcf,105,43
51345275713,abb,16,39
51345292942,afb,174,56
51345314380,ede,107,227
51345335529,acc,197,223
51345345865,gcb,292,45
51345370070,fff,36,313
51345370652,dde,267,273
51345374536,bgc,169,109
51345392893,bdd,247,98
51345406666,dfa,193,87
51345423763,afg,162,109
51345424503,dea,233,76
51345474620,bdf,161,236
51345503844,deb,110,100
51345539646,afc,40,62
51345546741,ceg,79,266
51345568717,dca,269,110
51345571302,cfe,38,177
51345572784,eea,2,64
51345596406,gec,268,149
51345619155,bfg,38,178
51345621506,ega,151,133
51345634351,gab,85,16
51345716955,eac,263,555
51345729950,eea,105,58
51345744994,aea,291,59
51345761788,ddc,7,67
51345765579,fee,24,29
51345775536,eea,81,62
51345855019,fgb,2,10
51345861958,caf,12,78
51345872974,add,83,117
51345893240,ggb,97,81
51345907028,cce,150,221
51345909934,bdc,208,24
51345910389,aeg,114,23
51345930300,aec,136,271
51345938581,bfd,209,251
51345959350,fbc,23,179
51345971883,bgb,144,226
51345976061,cfa,177,52
51345988820,eef,115,64
51346009218,cbb,225,126
51346036065,eaa,117,109
51346041289,cgb,21,130
51346042518,fab,244,279
51346048130,fac,115,126
51346118926,dab,251,89
51346142888,aef,209,21
51346186042,ebe,88,118
51346190205,ead,286,280
51346209854,bfe,156,32
51346227715,dag,249,97
51346249787,gdd,158,249
51346277072,fdc,65,164
51346305078,cba,198,236
51346321130,fbc,133,196
51346329363,bge,9,20
51346330098,ccc,110,264
51346348300,aab,34,151
51346367536,eab,242,128
51346395911,cac,57,120
51346413736,baf,95,65
51346474636,efd,165,48
51346490540,ffd,62,131
51346495805,dgb,124,269
51346500704,dae,96,77
51346502900,ada,97,28
51346522490,aee,254,145
51346539075,dce,21,117
51346541112,bcb,231,60
51346557568,cda,23,170
51346570340,gfc,220,190
51346570416,gbe,215,191
51346575078,daa,81,80
51346631079,aae,83,34
51346638077,bbd,117,224
51346638726,cae,238,307
51346671865,gff,140,141
51346680584,bcb,124,64
51346736425,fcc,142,58
51346753390,eaa,189,101
51346775553,acg,70,370
51346776927,eec,102,10
51346790596,adb,155,211
51346793114,acd,9,295
51346826832,cde,137,116
51346857348,bbg,4,229
51346862379,gaa,41,182
51346874466,fce,213,32
51346881441,aff,102,155
51346891094,cea,17,147
51346908279,ebg,63,119
51346922041,aaa,119,177
51346965845,dfb,54,190
51346968301,fab,138,242
51346975993,dfg,212,123
51347001062,fab,98,275
51347026314,beb,173,79
51347035102,gee,272,171
51347059408,aec,52,252
51347061882,fac,172,100
51347062785,fag,64,200
51347075509,agg,160,78
51347097152,dbf,279,38
51347103150,gac,13,217
51347161196,fge,159,20
51347185059,ged,205,5
51347192690,bga,73,43
51347193122,fbb,159,84
51347201984,cfb,47,202
51347207066,gde,4,346
51347215642,bfb,218,272
51347231159,egc,74,146
51347231422,cag,73,100
51347243299,bcb,286,70
51347308381,afd,146,11
51347348895,egf,209,73
51347364830,egb,45,248
51347365458,ceg,91,223
51347371396,dgc,84,118
51347372923,gbb,234,21
51347373728,fbd,283,314
51347387059,bae,192,5
51347389914,ddb,2,92
51347414418,ecf,185,61
51347435637,bbb,207,94
51347499111,egd,116,89
51347508323,eee,286,160
51347510282,dgb,149,274
51347562797,gea,39,68
51347573462,bdb,297,175
51347591557,beg,41,73
51347616711,cgf,66,93
51347638966,bdg,53,112
51347653285,feg,197,57
51347725757,ccg,186,215
51347727571,dbc,186,105
51347734075,cfg,299,107
51347803307,fdd,281,262
51347805211,afb,199,62
51347808160,gbc,55,64
51347817267,dge,26,87
51347825753,bgf,93,21
51347842723,gbg,101,30
51347871660,cgg,282,89
51347877359,cfc,140,51
51347888627,cgc,175,34
51347928887,deb,296,99
51347935424,eac,202,577
51347947803,agf,46,298
51347949599,abe,195,179
51347953388,age,155,189
51347961036,faf,287,57
51347968006,fdf,19,90
51347980253,fff,259,256
51348011175,edb,44,66
51348031091,gge,106,207
51348038681,dcd,49,293
51348058222,fac,139,86
51348062092,aeb,101,29
51348092366,fgc,199,278
51348107810,dcb,53,199
51348109011,cfd,103,109
51348137386,agd,186,48
51348140960,gbg,85,31
51348145119,ebd,50,168
51348172692,gca,158,251
51348192554,fcb,246,256
51348215628,gfe,209,67
51348306539,feg,96,56
51348322786,cab,165,104
51348341033,cdg,174,12
51348360363,eaf,39,77
51348371704,cfa,109,54
51348385735,aac,123,237
51348411531,dfa,168,73
51348425913,bbe,297,5
51348451280,cbc,140,80
51348493240,ebf,204,29
51348496007,cdb,287,83
51348513937,fdb,56,76
51348532800,aec,278,221
51348553730,abc,283,191
51348601071,dgb,279,252
51348605986,eeg,236,28
51348646547,cbe,295,167
51348668094,bdb,207,197
51348682620,cca,46,227
51348689309,adc,105,168
51348690722,bcb,58,60
51348692486,gcd,229,49
51348712580,afa,107,395
51348720685,dbd,143,115
51348722243,ggf,76,111
51348746310,bde,171,154
51348750525,ddd,84,340
51348761509,cee,175,183
51348774437,fbg,246,47
51348800481,dec,99,98
51348813038,gad,38,194
51348823694,gfg,190,138
51348834191,bfa,259,146
51348838355,aca,253,119
51348841078,cff,86,312
51348843151,dde,297,300
51348843879,bgc,139,113
51348873324,gfb,24,199
51348879349,ffa,289,192
51348910508,eee,264,190
51348921968,gab,211,17
51348924956,ccb,126,22
51348955591,abf,191,80
51348983207,gad,160,213
51348991441,faa,3,92
51348999637,ccc,47,245
51349011214,efe,13,75
51349025366,ebe,74,99
51349045313,feb,10,57
51349047119,cfe,229,205
51349047740,ffe,285,134
51349056363,dab,29,86
51349067605,gaa,158,189
51349073404,def,48,212
51349081491,dgd,151,52
51349082406,aea,71,49
51349085453,fbf,125,83
51349088735,gaf,138,222
51349134085,def,262,228
51349136954,bed,178,88
51349137216,aga,87,317
51349138546,gce,253,5
51349143675,cag,183,89
51349143695,dbf,195,41
51349153452,efb,203,123
51349155833,fge,229,19
51349163436,ebf,208,29
51349167467,ecb,21,236
51349170286,bcc,271,95
51349175616,cee,179,146
51349190065,gfc,207,159
51349201333,aed,244,224
51349217095,fgd,27,268
51349238364,bff,129,88
51349246780,gea,298,80
51349252468,ced,98,112
51349273121,ggg,160,155
51349285484,aag,248,105
51349316849,dce,168,138
51349326932,gcf,30,179
51349337907,dgc,203,119
51349351017,dff,279,130
51349383550,baf,19,59
51349400584,efd,251,50
51349430824,fca,206,105
51349436532,ded,226,355
51349452532,ebf,252,23
51349455547,ebc,243,154
51349506822,dac,141,261
51349507754,ggb,50,79
51349515146,ccd,279,37
51349526146,bfa,214,119
51349549270,ccf,263,5
51349559316,beg,71,72
51349568352,eaf,216,91
51349568947,bda,100,354
51349589011,bda,51,332
51349619333,gba,226,67
51349633842,cad,36,144
51349643928,eba,83,128
51349666488,ceb,162,5
51349682429,gff,130,160
51349703769,cde,184,136
51349705288,eca,112,52
51349708749,bee,285,181
51349727082,fcb,34,230
51349744443,aae,116,36
51349746880,cdc,12,145
51349747427,ddg,43,131
51349847605,bgg,39,134
51349852250,gca,253,291
51349873937,cdd,241,10
51349900311,dcf,13,49
51349902960,egg,219,133
51349914933,dba,293,265
51349922759,fca,197,85
51349928732,agd,193,41
51349930029,cbd,144,36
51349943506,dbb,150,81
51349946788,aag,198,91
51349959696,cgc,195,27
51349965936,dfc,98,109
51349968815,ccf,226,5
51349998751,fba,50,134
51350009369,fca,194,85
51350010271,aaf,283,131
51350014738,bbc,75,135
51350038702,ddd,47,312
51350074167,dgb,150,226
51350080604,bcf,230,428
51350091094,edf,129,164
51350095623,dfe,299,129
51350102749,fda,266,218
51350134321,cbg,157,68
51350138504,fec,275,159
51350179196,bce,90,55
51350195843,dgg,30,243
51350200644,bad,218,154
51350207529,fec,156,162
51350226988,gda,270,200
51350229499,gfg,195,136
51350233039,dga,14,152
51350261613,dfb,84,203
51350262197,gbd,205,23
51350269921,gaf,215,177
51350270298,ebd,260,166
51350274403,agf,88,318
51350307600,dca,185,123
51350318645,acd,243,342
51350319068,fde,108,92
51350327375,abb,143,46
51350339710,fbe,139,244
51350349697,bdd,31,79
51350351527,fgd,34,222
51350381353,bbb,200,79
51350385239,bac,99,204
51350400873,aab,47,176
51350420771,fab,239,321
51350433676,fcb,101,234
51350434616,ede,99,220
51350453228,eef,200,68
51350470805,gdf,73,184
51350478482,ged,128,5
51350481596,bgb,116,253
51350489511,ece,84,49
51350499933,agc,280,135
51350505308,aag,159,74
51350525853,abf,175,76
51350541877,dee,175,134
51350565037,bae,153,5
51350566410,aae,263,39
51350569775,fge,86,17
51350613376,cde,76,157
51350615541,cef,124,266
51350618615,dgf,59,218
51350633244,cfa,14,59
51350673129,eab,62,133
51350684484,afe,211,233
51350704729,ffg,128,148
51350706918,dfd,69,54
51350710478,gdb,151,97
51350714743,gdc,173,79
51350725887,dcg,172,218
51350737904,gbb,125,24
51350797905,agc,289,121
51350815825,abd,41,215
51350853629,aeg,65,20
51350861184,fed,276,79
51350873095,ade,267,266
51350878511,eda,10,480
51350891077,cec,97,84
51350915656,deg,40,44
51350915660,eef,108,61
51350919172,dca,194,107
51350943376,fgg,204,7
51350987565,ccb,58,23
51350998076,edb,295,69
51351006159,eaa,287,80
51351011743,gdc,114,68
51351028333,bbf,172,211
51351041743,bad,249,161
51351042270,dda,287,49
51351052974,gcb,97,43
51351067414,ega,230,117
51351071065,cdb,235,84
51351084494,fdg,267,98
51351090716,bab,211,97
51351095084,efb,127,136
51351096278,deb,86,83
51351112886,agc,265,129
51351138254,ecc,295,254
51351152532,efd,65,50
51351162889,dee,272,136
51351165428,cea,124,129
51351181130,acc,75,265
51351185700,agb,95,98
51351198069,gga,199,85
51351212388,bdf,193,224
51351218333,dad,87,107
51351226873,gec,219,128
51351237714,ggc,20,260
51351298123,fdb,220,63
51351301664,gae,26,10
51351315120,fea,250,97
51351338274,efd,209,46
51351346276,afc,39,58
51351349530,gee,120,186
51351350044,caa,118,33
51351350714,cdf,58,163
51351383261,fce,84,29
51351441675,cbb,203,115
51351471126,fcd,48,269
51351504886,fcf,102,43
51351570260,deb,276,90
51351574160,dda,29,48
51351587070,ece,204,55
51351590270,dag,51,91
51351627415,gdd,282,246
51351631646,agb,194,100
51351633469,geg,148,184
51351651591,daf,294,15
51351668894,bef,258,12
51351690375,fdc,297,193
51351692765,ebb,188,192
51351697823,dbg,122,50
51351709769,bec,60,430
51351717756,fed,299,84
51351724792,agg,227,71
51351737231,fbe,286,258
51351745692,fcc,97,49
51351756821,dbe,197,221
51351786737,dbg,232,44
51351814623,afa,205,450
51351875262,fdb,236,61
51351895146,eae,215,88
51351896593,cga,35,93
51351900165,cce,96,179
51351906041,ddf,286,246
51351932003,cfg,38,114
51351945152,fff,23,227
51351988797,bcg,28,162
51352013107,gde,29,297
51352023149,dae,147,84
51352036680,edd,282,164
51352045567,fgf,290,67
51352049664,eag,144,97
51352062276,adf,289,181
51352099512,ccd,210,41
51352100206,cgb,219,153
51352164553,efe,21,63
51352169296,ced,65,113
51352170245,aba,261,185
51352224579,fbf,45,94
51352225041,abe,197,189
51352238016,gac,249,201
51352250342,fgg,244,8
51352253166,cge,249,10
51352257120,fab,15,298
51352267627,acd,102,335
51352270483,baa,73,179
51352292584,fgb,140,9
51352310632,ccb,282,25
51352320835,beb,189,86
51352330154,eed,99,27
51352346652,cgd,100,160
51352349201,ebf,289,19
51352375952,fbg,271,44
51352390371,gfd,67,113
51352398072,geb,213,206
51352399580,fce,204,33
51352405239,egb,296,220
51352420446,add,217,93
51352432997,fcc,192,43
51352443677,cdf,5,133
51352454377,ddd,260,299
51352496056,fae,80,234
51352496834,acb,36,33
51352498842,ege,59,100
51352524549,fga,72,70
51352528120,def,250,200
51352537727,faf,99,54
51352546719,geb,198,164
51352562562,edg,76,123
51352568119,ffb,70,37
51352586450,gce,253,5
51352599363,afe,5,244
51352606467,fce,162,30
51352611364,efa,53,130
51352671834,fac,101,84
51352694935,fef,242,163
51352703986,gcf,255,170
51352728301,gef,108,239
51352737370,ffc,252,109
51352744758,bea,44,208
51352770283,cad,188,116
51352791296,bga,146,48
51352792131,aec,291,254
51352823820,ffd,153,133
51352827484,acf,140,121
51352846152,agd,146,41
51352861298,ebg,104,101
51352896899,abb,34,40
51352909855,gcc,119,5
51352922703,cba,213,191
51352922780,eeb,240,159
51352929608,fbd,178,314
51352936066,fdg,215,113
51352943826,ecc,111,238
51352953238,gbc,224,62
51352971174,edb,223,59
51352974282,gge,42,213
51352979227,gec,219,129
51352994676,dbd,222,134
51353015478,acg,128,336
51353015697,cge,135,11
51353023282,gcg,207,97
51353025474,efe,247,56
51353034743,gga,15,74
51353049173,gbe,225,194
51353065601,fgd,63,226
51353069368,dge,258,73
51353069845,gfa,216,191
51353086685,bbe,288,5
51353099147,fed,28,73
51353103972,gca,71,311
51353123333,cdb,264,86
51353130889,fdd,1,230
51353165963,gae,85,9
51353166687,cbf,212,263
51353197889,bca,270,115
51353211984,dfg,284,142
51353222638,agb,1,115
51353229149,bbd,236,194
51353238023,acf,137,143
51353276405,afg,211,95
51353283638,cae,58,264
51353290300,gea,219,77
51353295902,abg,50,377
51353297405,bfg,100,195
51353302589,efg,167,157
51353304205,ada,271,24
51353329961,aac,120,246
51353330374,cea,137,107
51353346200,fea,87,84
51353359953,bde,133,161
51353371301,ace,209,57
51353391336,bac,131,163
51353430926,edc,196,117
51353446237,bac,178,179
51353447599,bcf,76,470
51353486258,ecd,187,212
51353488754,aca,69,104
51353508905,dba,288,307
51353516275,gga,44,75
51353517823,cfc,153,41
51353532951,baf,147,69
51353552541,bee,80,186
51353569308,baa,158,187
51353586235,gfe,208,73
51353590587,eac,47,571
51353595321,cgf,191,106
51353604954,dcc,225,115
51353640512,dcd,37,345
51353684820,agc,4,110
51353687723,bgd,266,263
51353699632,ecg,83,159
51353711936,ade,253,297
51353712915,egf,84,58
51353731719,gdb,158,99
51353744477,ddc,277,73
51353759399,ebd,253,151
51353775254,eca,269,42
51353790748,fcf,282,43
51353800187,ggf,242,91
51353825544,ebc,145,135
51353841246,daa,166,75
51353868636,bef,175,9
51353897311,cca,51,267
51353899102,cdd,248,10
51353911392,cda,265,144
51353926153,cag,254,78
51353990541,ead,195,291
51353991183,cde,34,139
51353999252,bfd,118,268
51354005757,ddg,184,154
51354009066,eba,129,104
51354059384,eff,278,130
51354074967,gee,46,150
51354076377,bed,272,95
51354082885,gbe,248,201
51354085801,bfc,171,188
51354085957,fdg,6,122
51354094058,gbf,131,54
51354114983,ffd,43,139
51354150939,eee,56,214
51354151648,feb,209,64
51354153736,egc,235,129
51354165292,bba,205,73
51354176052,gdg,299,77
51354192474,adb,57,238
51354193688,bdf,79,208
51354200498,adg,208,5
51354204011,dbb,148,76
51354214142,bcc,152,94
51354215742,bgb,99,288
51354216637,gag,255,182
51354234892,aff,107,150
51354239400,fca,176,79
51354246687,cgb,287,134
51354265600,aac,288,250
51354277620,dfa,258,67
51354294669,cfa,148,57
51354303786,ffe,66,134
51354335113,acc,5,254
51354336355,ccf,291,5
51354348174,fde,179,101
51354357244,dcb,285,199
51354378971,bag,18,173
51354382843,aad,172,188
51354383422,ecb,105,243
51354384296,gab,132,17
51354394183,agc,217,104
51354406441,dfd,160,48
51354416254,ggd,76,233
51354420331,afb,64,53
51354425492,fac,204,90
51354426401,cdg,174,13
51354433192,bge,246,23
51354443658,dgc,239,134
51354449522,dec,42,94
51354463449,efc,182,186
51354493760,gcg,280,103
51354499811,dbc,204,112
51354513381,aef,79,21
51354517651,ddg,21,132
51354522044,cdd,15,10
51354540897,eba,54,86
51354543422,bae,73,5
51354553581,ffc,95,100
51354561030,efb,145,116
51354570821,bbb,185,69
51354606341,bbg,237,229
51354611191,age,43,221
51354611441,bfd,50,276
51354616848,dcg,295,220
51354631938,bcd,264,7
51354654184,fad,3,49
51354655755,fbg,217,48
51354667400,ccb,57,23
51354674075,dgc,221,125
51354679343,ffd,186,130
51354696367,bcd,33,7
51354729688,efb,84,126
51354738548,dbc,269,90
51354746702,ggg,269,179
51354776814,dga,2,127
51354819654,dac,76,234
51354822625,eec,137,11
51354822741,bcg,64,171
51354824716,fag,190,164
51354829562,aee,202,133
51354844485,gff,201,160
51354882672,dff,206,139
51354890211,cfc,13,47
51354896287,fcd,22,271
51354902691,eff,125,104
51354910492,ddf,163,218
51354942218,cfd,228,113
51354972291,caf,69,91
51354979047,fcg,199,89
51354998999,dde,177,273
51355004201,aeg,37,18
51355016206,fae,33,257
51355019723,ccc,158,259
51355020704,dea,298,82
51355037992,cab,66,91
51355042810,fbb,131,79
51355045107,gae,219,7
51355058212,ffa,252,215
51355099763,fdf,236,90
51355120409,aeb,197,25
51355139929,eaa,278,71
51355186793,bge,30,18
51355192899,eea,95,70
51355204845,cgc,163,22
51355207220,fee,89,26
51355207319,cfc,260,42
51355237655,deb,43,81
51355243248,fef,88,163
51355252341,abd,51,172
51355275924,fgc,54,328
51355277812,afd,133,9
51355318080,bdc,61,27
51355332459,dgf,69,237
51355337357,ffa,224,238
51355338873,gbc,185,65
51355358441,dad,178,112
51355368821,bgf,4,23
51355370548,bfb,154,304
51355378791,dfb,193,170
51355386281,eed,155,23
51355405636,dbd,147,152
51355427614,ece,263,65
51355441073,fef,255,133
51355443417,cbd,96,32
51355464698,fbf,252,99
51355469565,gge,140,244
51355495709,cfg,67,119
51355500478,bdd,142,93
51355514894,agf,96,283
51355550453,ecf,297,61
51355552112,egb,9,242
51355591874,ace,241,67
51355611404,fbf,158,102
51355617441,ded,49,312
51355619507,cdc,226,146
51355627402,cge,119,12
51355647116,dgc,202,118
51355651165,cdg,188,15
51355670744,aba,262,185
51355679573,acb,284,29
51355717961,aff,173,150
51355749411,edd,42,157
51355773336,cbe,195,195
51355789393,bfe,130,37
51355815501,caf,238,100
51355839594,egb,163,249
51355902306,cdg,179,16
51355966588,cdc,115,172
51355975424,bac,22,144
51355980404,ebd,221,158
51355980800,gec,41,126
51355982641,gea,289,80
51355997840,fda,228,207
51356012021,dca,274,103
51356020568,afc,223,62
51356028845,dcb,117,173
51356032132,aed,3,206
51356049644,dbb,87,84
51356113555,bgc,96,105
51356117335,ceb,54,5
51356131511,fbc,170,172
51356134890,gfd,143,105
51356153881,dgc,105,99
51356180608,daa,23,73
51356186400,cac,219,108
51356206929,ecb,292,208
51356208707,afa,232,495
51356220511,ged,164,5
51356256605,gde,27,323
51356285860,gad,170,200
51356286895,bca,252,101
51356297571,gdc,270,80
51356299572,cgg,247,95
51356300802,afd,8,9
51356301482,eba,5,97
51356372364,aeb,47,28
51356385236,feg,145,63
51356385676,bbf,111,185
51356395238,eaf,124,104
51356399282,cbf,99,263
51356424471,cgd,191,156
51356541572,aaa,123,162
51356557568,ecb,107,224
51356574718,dfc,112,93
51356582721,eab,48,109
51356592500,eeg,45,23
51356595809,cbc,83,71
51356609010,dgd,287,50
51356619007,eea,273,82
51356637532,bcg,42,153
51356652418,cfb,126,232
51356661884,cec,292,72
51356662846,cgg,52,112
51356665599,dae,234,75
51356694985,bfb,43,352
51356729849,aad,252,171
51356730486,bfc,91,203
51356739446,cfb,17,201
51356763021,cgf,145,119
51356769322,gbg,160,26
51356788951,ggf,51,96
51356834825,cca,239,248
51356836918,beg,174,82
51356838091,beg,209,70
51356857838,gfb,7,163
51356887523,dbb,87,82
51356910106,dgc,141,116
51356915142,cbg,134,72
51356916865,faf,38,47
51356953033,dab,189,86
51356956089,bdg,124,115
51356964072,fec,202,134
51356983464,dcg,250,252
51356985759,dbf,223,34
51356997809,bdb,127,208
51356998516,bfc,166,205
51357058620,fcb,167,224
51357077183,gdf,84,154
51357083358,ede,191,233
51357100409,gaa,223,219
51357103188,fbb,64,93
51357139920,cfe,201,180
51357143416,ceg,104,249
51357154910,cee,101,140
51357156090,bgd,136,278
51357178114,ddb,65,98
51357205093,ebf,160,15
51357217675,ebe,30,107
51357228453,bag,283,204
51357235103,dbe,227,192
51357245817,ega,129,99
51357280280,fbe,197,232
51357283323,egf,126,64
51357285477,ebc,110,140
51357302123,ece,120,62
51357302313,fde,172,118
51357313327,bge,169,18
51357318946,dcf,112,40
51357340531,bfb,1,359
51357349633,fgf,199,66
51357370720,afd,224,10
51357408840,gbc,298,53
51357410915,geb,123,180
51357413576,efe,79,59
51357420262,ada,144,22
51357423624,gdd,155,287
51357425239,gfg,93,148
51357425854,afg,153,86
51357437317,gfb,97,172
51357441970,egd,77,85
51357447550,bff,237,84
51357464212,ade,66,323
51357480165,efd,263,45
51357493565,bce,274,51
51357497277,afg,147,91
51357506498,caf,238,90
51357516254,gca,146,276
51357517626,eeb,298,171
51357547907,gfc,58,155
51357566263,bcb,64,68
51357570079,ffg,110,162
51357609291,aba,264,210
51357615515,fcf,198,38
51357615889,eff,280,84
51357640046,beg,48,61
51357642393,aef,117,17
51357645746,edg,81,146
51357646245,ega,50,115
51357652432,daf,166,17
51357660031,dbg,93,43
51357672793,cec,57,66
51357684413,acg,173,295
51357699189,ccg,217,227
51357706099,aad,200,169
51357726305,fbd,6,339
51357733734,bcf,128,408
51357746911,dce,30,135
51357752149,bcf,144,412
51357773221,fcg,225,105
51357780452,cgb,208,136
51357820618,fga,262,81
51357826065,def,111,206
51357826748,fea,248,85
51357851506,dfd,78,48
51357902179,dbb,133,94
51357911338,aaf,185,112
51357956471,cff,298,308
51357974271,dcf,129,39
51358015062,gcf,115,153
51358019420,eff,3,93
51358045166,acd,256,395
51358049363,bae,76,5
51358073312,gcd,129,49
51358089369,afa,17,400
51358097300,abc,107,191
51358108472,adc,286,156
51358123670,dfa,289,72
51358135120,fce,72,29
51358144775,bdc,261,26
51358145499,baf,209,77
51358217238,aea,200,58
51358261109,dcc,198,104
51358261941,fec,141,136
51358266604,dac,75,196
51358272779,aga,58,339
51358273486,daa,110,62
51358276817,cgd,194,165
